Timestamp,Child_RMSSD,Child_RMSSD_IBI_Norm,Parent_RMSSD,Parent_RMSSD_IBI_Norm,Proximity,Proximity_Norm,Child_ST,Child_IT,Child_V,Child_P,Child_SP,Child_NSS,Child_ISS,Parent_ST,Parent_IT,Parent_V,Parent_P,Parent_SP,Parent_NSS,Parent_ISS,Supported_JE,Coordinated_JE
2016-10-14 11:10:50,8.241957798054258,0.0187110069572937,31.397349861398503,0.0414701130567651,893.6589320246496,0.6295141138937195,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:10:51,8.268485478310689,0.0187519722776142,31.902638569561457,0.0420496268794011,745.0744869296353,0.524568655419519,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2016-10-14 11:10:52,8.274890689185492,0.0187478749420629,31.950891213512183,0.0420590896541849,233.87287496068635,0.1635060454906967,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2016-10-14 11:10:54,8.206310696450169,0.0185779903249632,32.14641049919528,0.0421791939491825,394.039799233679,0.2766322296581117,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016-10-14 11:10:55,8.194681225245507,0.0185471402407337,32.1646616799801,0.0421703100590527,211.13469724293705,0.1474460300299187,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2016-10-14 11:10:56,8.109304902207604,0.0183423648032655,32.60159249092595,0.0427066799310389,147.17719165365577,0.1022727298056506,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2016-10-14 11:10:57,8.155363465327063,0.0184204313806268,32.60406175454099,0.0426784165403438,151.83566317407684,0.1055630165458741,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2016-10-14 11:11:10,8.43632374109304,0.0187435325689969,31.68770122199892,0.0423225969529004,741.8259447463307,0.5222742042837916,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:11,8.409239506976986,0.0186890754634578,30.72623977084281,0.0411276523238624,605.3875078486951,0.4259074930538952,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:14,8.382336704048367,0.0186440821043684,31.28185338851172,0.0418925541447234,393.483323209366,0.2762391896500269,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:11:15,8.394685946363927,0.018671126164114,31.28474754288728,0.0418793143132447,624.026388015829,0.439072167346246,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:11:16,8.363067431202879,0.0186160092896181,31.340456071418103,0.0419203226609612,772.5746426724248,0.5439920644492695,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:11:17,8.393394886563962,0.0186807627858366,31.117023556171027,0.0415509066117056,488.0499032847271,0.3430317337551633,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:11:18,8.357063484783295,0.018618048173919,31.60492423512248,0.0421783427821783,2.3768636789038826,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:11:19,8.35062589480383,0.0186124698728359,31.796849487207133,0.0424413906538926,1168.4645030927434,0.8236097786758823,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2016-10-14 11:11:20,8.361053600758044,0.0186419889657423,31.743273022127664,0.0423788550703655,1010.5380881448572,0.7120660702392793,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2016-10-14 11:11:24,8.348478928347262,0.0187198889536898,32.58011138430524,0.0433259102724308,634.0359135952939,0.4461419131084922,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
2016-10-14 11:11:29,8.30684266027947,0.0188490914107139,35.87915283312632,0.047387427715732,372.72499743859674,0.2615775471491774,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:30,8.282598624882144,0.0188511826452426,35.8886931675652,0.0473034903866941,429.7923611431151,0.3018843278761567,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:31,8.29275198281612,0.0189086498417792,35.93121327705031,0.0473135477663676,369.98896833032455,0.2596450849120787,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:11:32,6.923594371546773,0.0158300010951392,42.73869383165895,0.0560437523185398,427.7642961822687,0.3004519019785778,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:35,6.595986657205801,0.0152315069287207,58.82885816260036,0.0764937008019798,456.1895801628468,0.3205287307320421,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:11:36,6.474581517068241,0.015002621564026,58.87378967153507,0.0765309440896564,516.3882695341175,0.3630471723601285,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:37,6.3832115454749285,0.0148239647338345,58.89734659194963,0.0765030470636711,516.493365687326,0.3631214019605102,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:38,6.323932727187452,0.014710300517355,59.18568109945189,0.0770756154235961,542.1651314557164,0.3812534158915998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:39,6.373140554395387,0.0148561533313515,58.41348504990067,0.076217889337499,1017.5177273225668,0.7169958018341364,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:11:40,6.204585557296243,0.0144990771580815,58.20927125497111,0.0761218429913052,712.7562414448785,0.5017422210150918,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-10-14 11:11:41,6.068959094563907,0.0142197002727798,58.36198403590922,0.0763882318960766,672.4548468426223,0.4732772741562273,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-14 11:11:42,6.064467727366248,0.0142294971698715,58.06108924165394,0.076255123241131,294.47765165432907,0.2063113073185668,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
